,pdq_config,rmse
651,"[(0, 1, 2), (1, 0, 2, 12), 't']",9.627709400901244
652,"[(0, 0, 2), (0, 1, 0, 12), 'ct']",9.639886456850759
653,"[(0, 0, 2), (0, 0, 2, 12), 't']",9.665136667191351
654,"[(0, 0, 1), (0, 0, 0, 12), 't']",9.686661318684914
655,"[(1, 0, 1), (1, 1, 0, 12), 'c']",9.711776291096475
656,"[(1, 1, 1), (0, 1, 1, 12), 'ct']",9.729718425178561
657,"[(0, 1, 1), (2, 0, 2, 12), 't']",9.767749461913608
658,"[(0, 1, 0), (0, 1, 1, 12), 'ct']",9.774114692700483
659,"[(0, 0, 2), (1, 0, 2, 12), 't']",9.77499640671859
660,"[(1, 1, 2), (0, 0, 2, 12), 'ct']",9.931964568443723
661,"[(0, 0, 2), (0, 0, 0, 12), 't']",9.987487677418885
662,"[(1, 1, 1), (1, 0, 2, 12), 'ct']",10.010407144480347
663,"[(1, 1, 0), (1, 1, 1, 12), 'c']",10.04023317280092
664,"[(1, 0, 1), (2, 0, 1, 12), 't']",10.046641932342164
665,"[(2, 1, 0), (0, 0, 2, 12), 'ct']",10.077555991014648
666,"[(1, 0, 0), (1, 1, 1, 12), 'c']",10.13013444051862
667,"[(0, 0, 2), (2, 0, 2, 12), 't']",10.173056869821488
668,"[(2, 0, 1), (1, 1, 1, 12), 'c']",10.222075616082114
669,"[(1, 0, 2), (0, 1, 1, 12), 't']",10.3034544685471
670,"[(2, 1, 2), (1, 0, 2, 12), 'c']",10.342142716801778
671,"[(2, 1, 2), (2, 0, 0, 12), 'ct']",10.354457557981352
672,"[(2, 1, 2), (2, 0, 2, 12), 'ct']",10.381327894731834
673,"[(2, 0, 0), (0, 1, 1, 12), 't']",10.38142151064546
674,"[(0, 1, 0), (1, 1, 1, 12), 'ct']",10.381548281708078
675,"[(0, 0, 0), (1, 1, 0, 12), 'ct']",10.38548581098366
676,"[(2, 1, 1), (0, 1, 2, 12), 't']",10.386685106654419
677,"[(2, 1, 1), (1, 1, 2, 12), 't']",10.386685106654419
678,"[(2, 1, 1), (2, 1, 0, 12), 't']",10.386685106654419
679,"[(2, 1, 1), (2, 1, 1, 12), 't']",10.386685106654419
680,"[(2, 1, 1), (2, 1, 2, 12), 't']",10.386685106654419
681,"[(2, 0, 0), (1, 1, 1, 12), 'c']",10.432435207446458
682,"[(2, 0, 2), (2, 1, 0, 12), 't']",10.546637800265877
683,"[(2, 0, 2), (2, 1, 1, 12), 't']",10.546637800265877
684,"[(0, 1, 0), (1, 1, 0, 12), 'ct']",10.555714424452537
685,"[(2, 0, 2), (0, 1, 2, 12), 't']",10.57096644351103
686,"[(2, 0, 2), (1, 1, 2, 12), 't']",10.57096644351103
687,"[(2, 0, 2), (2, 1, 2, 12), 't']",10.57096644351103
688,"[(1, 1, 0), (1, 1, 0, 12), 'c']",10.660602369097825
689,"[(0, 1, 1), (2, 0, 2, 12), 'ct']",10.684582946710961
690,"[(1, 1, 0), (2, 0, 2, 12), 't']",10.708588343368175
691,"[(1, 1, 0), (2, 0, 1, 12), 't']",10.708796023913761
692,"[(0, 0, 0), (0, 1, 1, 12), 't']",10.795369542041463
693,"[(0, 1, 2), (1, 0, 2, 12), 'ct']",10.87967213401772
694,"[(1, 1, 1), (1, 1, 0, 12), 'ct']",10.884462839165685
695,"[(1, 0, 2), (0, 0, 2, 12), 'ct']",10.959899351897489
696,"[(0, 0, 0), (0, 0, 0, 12), 'c']",11.001237407175136
697,"[(0, 0, 0), (0, 1, 2, 12), 'ct']",11.088095107993025
698,"[(0, 0, 0), (1, 1, 2, 12), 'ct']",11.088095107993025
699,"[(0, 0, 0), (2, 1, 0, 12), 'ct']",11.088095107993025
700,"[(0, 0, 0), (2, 1, 1, 12), 'ct']",11.088095107993025
701,"[(0, 0, 0), (2, 1, 2, 12), 'ct']",11.088095107993025
702,"[(2, 1, 2), (2, 0, 1, 12), 't']",11.145803413508714
703,"[(2, 1, 0), (1, 0, 2, 12), 'ct']",11.155471124818511
704,"[(0, 0, 1), (1, 1, 1, 12), 't']",11.167198314956112
705,"[(1, 1, 1), (0, 1, 2, 12), 'ct']",11.173540423879308
706,"[(1, 1, 1), (1, 1, 2, 12), 'ct']",11.173540423879308
707,"[(1, 1, 1), (2, 1, 2, 12), 'ct']",11.173540423879308
708,"[(2, 1, 0), (2, 0, 1, 12), 'ct']",11.218634756255888
709,"[(2, 1, 0), (2, 0, 2, 12), 'ct']",11.225967855048742
710,"[(1, 0, 0), (1, 1, 0, 12), 'c']",11.227703361645402
711,"[(1, 1, 1), (0, 1, 2, 12), 't']",11.353798447342884
712,"[(1, 1, 1), (1, 1, 2, 12), 't']",11.353798447342884
713,"[(1, 1, 1), (2, 1, 2, 12), 't']",11.353798447342884
714,"[(1, 1, 0), (1, 1, 1, 12), 'ct']",11.637287295321553
715,"[(1, 1, 1), (2, 1, 0, 12), 'ct']",11.656239847471246
716,"[(1, 1, 1), (2, 1, 1, 12), 'ct']",11.656239847471246
717,"[(0, 0, 0), (1, 1, 1, 12), 't']",11.713900797066326
718,"[(0, 1, 1), (0, 1, 2, 12), 'ct']",11.748395692189288
719,"[(0, 1, 1), (1, 1, 2, 12), 'ct']",11.748395692189288
720,"[(0, 1, 1), (2, 1, 2, 12), 'ct']",11.748395692189288
721,"[(1, 1, 1), (2, 1, 0, 12), 't']",11.800737142476281
722,"[(1, 1, 1), (2, 1, 1, 12), 't']",11.800737142476281
723,"[(0, 0, 1), (0, 1, 1, 12), 't']",11.853522600648706
724,"[(0, 1, 1), (0, 1, 1, 12), 'ct']",11.897366597713182
725,"[(0, 0, 0), (0, 0, 0, 12), 't']",12.11389631736543
726,"[(1, 0, 0), (1, 1, 0, 12), 't']",12.11967591155383
727,"[(1, 0, 2), (1, 1, 0, 12), 't']",12.129342511029494
728,"[(1, 0, 2), (1, 1, 1, 12), 't']",12.181899063460868
729,"[(1, 1, 0), (0, 1, 1, 12), 'ct']",12.35219795262585
730,"[(1, 1, 0), (0, 1, 2, 12), 'ct']",12.367909664855576
731,"[(1, 1, 0), (1, 1, 2, 12), 'ct']",12.367909664855576
732,"[(1, 1, 0), (2, 1, 0, 12), 'ct']",12.367909664855576
733,"[(1, 1, 0), (2, 1, 1, 12), 'ct']",12.367909664855576
734,"[(1, 1, 0), (2, 1, 2, 12), 'ct']",12.367909664855576
735,"[(1, 0, 2), (0, 1, 2, 12), 't']",12.416016863972311
736,"[(1, 0, 2), (1, 1, 2, 12), 't']",12.416016863972311
737,"[(1, 0, 2), (2, 1, 2, 12), 't']",12.416016863972311
738,"[(1, 0, 0), (1, 1, 0, 12), 'ct']",12.427088933794561
739,"[(1, 1, 2), (1, 1, 0, 12), 'c']",12.563579675945302
740,"[(0, 1, 1), (0, 1, 2, 12), 't']",12.61769382242417
741,"[(0, 1, 1), (1, 1, 2, 12), 't']",12.61769382242417
742,"[(0, 1, 1), (2, 1, 2, 12), 't']",12.61769382242417
743,"[(1, 1, 0), (1, 1, 0, 12), 'ct']",12.635734003096783
744,"[(1, 0, 0), (0, 1, 1, 12), 'ct']",12.740983455338066
745,"[(2, 1, 2), (0, 0, 2, 12), 'c']",12.766459480253731
746,"[(1, 0, 2), (2, 1, 0, 12), 't']",12.920763085435462
747,"[(1, 0, 2), (2, 1, 1, 12), 't']",12.920763085435462
748,"[(2, 1, 1), (0, 1, 1, 12), 'c']",12.921487839017841
749,"[(0, 1, 1), (1, 1, 1, 12), 'ct']",12.96005547527557
750,"[(2, 0, 2), (0, 1, 1, 12), 't']",12.996266414387437
751,"[(0, 1, 1), (2, 1, 0, 12), 'ct']",13.040974449423219
752,"[(0, 1, 1), (2, 1, 1, 12), 'ct']",13.040974449423219
753,"[(2, 1, 1), (2, 0, 0, 12), 'ct']",13.120130598627448
754,"[(1, 1, 0), (2, 0, 1, 12), 'ct']",13.153007040246889
755,"[(1, 1, 1), (0, 1, 1, 12), 'c']",13.27197211791753
756,"[(2, 1, 1), (2, 0, 0, 12), 'c']",13.327032705041132
757,"[(2, 1, 1), (0, 1, 1, 12), 't']",13.358935219304643
758,"[(2, 0, 2), (1, 1, 1, 12), 't']",13.43179992021034
759,"[(0, 0, 2), (1, 1, 1, 12), 't']",13.447085151574345
760,"[(0, 1, 2), (2, 0, 2, 12), 't']",13.848446671363003
761,"[(2, 1, 2), (2, 0, 1, 12), 'ct']",13.902600548841868
762,"[(2, 1, 0), (1, 1, 0, 12), 't']",13.995861766695684
763,"[(0, 1, 1), (1, 1, 0, 12), 'ct']",14.091763797105015
764,"[(0, 1, 2), (2, 0, 2, 12), 'ct']",14.138522685308656
765,"[(1, 1, 2), (2, 0, 0, 12), 'ct']",14.304257374136501
766,"[(0, 1, 1), (2, 1, 0, 12), 't']",14.362937820524118
767,"[(0, 1, 1), (2, 1, 1, 12), 't']",14.362937820524118
768,"[(2, 1, 1), (1, 1, 0, 12), 'c']",14.542160885104751
769,"[(0, 0, 2), (0, 1, 1, 12), 't']",14.912037066067379
770,"[(1, 1, 2), (1, 0, 2, 12), 'ct']",14.943841459319794
771,"[(2, 0, 0), (1, 1, 0, 12), 'c']",14.984263600170562
772,"[(1, 1, 2), (2, 1, 0, 12), 't']",15.06382377738555
773,"[(1, 1, 2), (2, 1, 1, 12), 't']",15.06382377738555
774,"[(1, 1, 2), (0, 1, 2, 12), 't']",15.103193039263461
775,"[(1, 1, 2), (1, 1, 2, 12), 't']",15.103193039263461
776,"[(1, 1, 2), (2, 1, 2, 12), 't']",15.103193039263461
777,"[(1, 1, 1), (1, 1, 0, 12), 'c']",15.170822557976257
778,"[(1, 1, 2), (0, 0, 2, 12), 'c']",15.181098195528703
779,"[(1, 1, 1), (2, 0, 2, 12), 'ct']",15.21075446835942
780,"[(0, 0, 1), (2, 1, 0, 12), 't']",15.69165545420078
781,"[(0, 0, 1), (2, 1, 1, 12), 't']",15.69165545420078
782,"[(1, 1, 2), (1, 0, 2, 12), 't']",15.768887041698179
783,"[(2, 1, 2), (0, 0, 2, 12), 't']",16.060516978949046
784,"[(2, 1, 1), (1, 1, 0, 12), 'ct']",16.108178058194408
785,"[(1, 0, 0), (0, 1, 2, 12), 'ct']",16.281023320770288
786,"[(1, 0, 0), (1, 1, 2, 12), 'ct']",16.281023320770288
787,"[(1, 0, 0), (2, 1, 0, 12), 'ct']",16.281023320770288
788,"[(1, 0, 0), (2, 1, 1, 12), 'ct']",16.281023320770288
789,"[(1, 0, 0), (2, 1, 2, 12), 'ct']",16.281023320770288
790,"[(2, 1, 0), (0, 1, 2, 12), 'ct']",16.50917439175743
791,"[(2, 1, 0), (1, 1, 2, 12), 'ct']",16.50917439175743
792,"[(2, 1, 0), (2, 1, 0, 12), 'ct']",16.509174391759146
793,"[(2, 1, 0), (2, 1, 1, 12), 'ct']",16.509174391759146
794,"[(2, 1, 0), (2, 1, 2, 12), 'ct']",16.509174391759146
795,"[(2, 0, 2), (1, 1, 0, 12), 't']",16.89492090665246
796,"[(0, 0, 2), (2, 1, 0, 12), 't']",17.186669467007437
797,"[(0, 0, 2), (2, 1, 1, 12), 't']",17.186669467007437
798,"[(2, 1, 1), (0, 1, 2, 12), 'ct']",17.26744691002112
799,"[(2, 1, 1), (1, 1, 2, 12), 'ct']",17.26744691002112
800,"[(2, 1, 1), (2, 1, 0, 12), 'ct']",17.26744691002112
801,"[(2, 1, 1), (2, 1, 1, 12), 'ct']",17.26744691002112
802,"[(2, 1, 1), (2, 1, 2, 12), 'ct']",17.26744691002112
803,"[(0, 0, 2), (1, 1, 0, 12), 'ct']",17.34950922925489
804,"[(0, 0, 1), (0, 1, 2, 12), 't']",17.486925589946743
805,"[(0, 0, 1), (1, 1, 2, 12), 't']",17.486925589946743
806,"[(0, 0, 1), (2, 1, 2, 12), 't']",17.486925589946743
807,"[(2, 1, 0), (1, 1, 0, 12), 'ct']",17.497948932553875
808,"[(2, 1, 1), (2, 0, 1, 12), 't']",17.53736010673198
809,"[(2, 1, 0), (1, 1, 1, 12), 'c']",17.76995165835444
810,"[(2, 1, 2), (1, 1, 1, 12), 'c']",17.92814856213647
811,"[(0, 0, 0), (0, 1, 2, 12), 't']",17.956461597441013
812,"[(0, 0, 0), (1, 1, 2, 12), 't']",17.956461597441013
813,"[(0, 0, 0), (2, 1, 0, 12), 't']",17.956461597441013
814,"[(0, 0, 0), (2, 1, 1, 12), 't']",17.956461597441013
815,"[(0, 0, 0), (2, 1, 2, 12), 't']",17.956461597441013
816,"[(2, 0, 0), (0, 1, 1, 12), 'ct']",18.4808433279053
817,"[(2, 1, 2), (2, 0, 2, 12), 't']",18.555718441032468
818,"[(0, 0, 2), (0, 1, 2, 12), 't']",18.834700453353914
819,"[(0, 0, 2), (1, 1, 2, 12), 't']",18.834700453353914
820,"[(0, 0, 2), (2, 1, 2, 12), 't']",18.834700453353914
821,"[(2, 1, 1), (2, 0, 1, 12), 'ct']",18.86720482262603
822,"[(0, 0, 2), (0, 1, 1, 12), 'ct']",19.34174772430241
823,"[(2, 1, 1), (2, 0, 0, 12), 't']",19.470053620745887
824,"[(0, 0, 2), (1, 1, 1, 12), 'ct']",19.577416713471766
825,"[(2, 1, 1), (2, 0, 2, 12), 't']",19.675069605348614
826,"[(2, 1, 1), (1, 1, 1, 12), 'ct']",19.901466666207355
827,"[(1, 1, 1), (0, 1, 1, 12), 't']",19.98490850219261
828,"[(1, 1, 1), (0, 0, 2, 12), 't']",20.339365910455626
829,"[(1, 1, 2), (0, 1, 1, 12), 't']",20.455018999620282
830,"[(1, 0, 2), (2, 0, 2, 12), 'ct']",20.51782187592373
831,"[(1, 1, 1), (1, 1, 1, 12), 't']",20.728815321635714
832,"[(1, 1, 1), (1, 1, 0, 12), 't']",20.804022800244017
833,"[(1, 1, 1), (0, 0, 2, 12), 'ct']",20.97547564159471
834,"[(2, 1, 0), (1, 1, 0, 12), 'c']",21.001397773985133
835,"[(2, 1, 1), (2, 0, 2, 12), 'ct']",21.522809170127697
836,"[(2, 1, 0), (0, 1, 1, 12), 'c']",21.540118220330005
837,"[(1, 1, 1), (0, 0, 2, 12), 'c']",21.633546348912038
838,"[(1, 1, 2), (1, 1, 1, 12), 't']",21.7823927441929
839,"[(2, 1, 2), (1, 0, 2, 12), 't']",21.824525397153966
840,"[(2, 1, 2), (0, 0, 2, 12), 'ct']",22.117449994552164
841,"[(0, 0, 2), (2, 1, 0, 12), 'ct']",22.46339389661013
842,"[(0, 0, 2), (2, 1, 1, 12), 'ct']",22.46339389661013
843,"[(0, 1, 1), (1, 1, 0, 12), 't']",22.69937719534801
844,"[(0, 1, 1), (0, 1, 1, 12), 't']",22.911635202052036
845,"[(2, 1, 0), (1, 1, 1, 12), 'ct']",23.007844836628234
846,"[(2, 1, 2), (0, 1, 1, 12), 'c']",23.09288939791572
847,"[(0, 1, 1), (1, 1, 1, 12), 't']",23.229952981784635
848,"[(0, 0, 2), (0, 1, 2, 12), 'ct']",24.523907931537778
849,"[(0, 0, 2), (1, 1, 2, 12), 'ct']",24.523907931537778
850,"[(0, 0, 2), (2, 1, 2, 12), 'ct']",24.523907931537778
851,"[(2, 1, 1), (0, 1, 1, 12), 'ct']",24.99905960384053
852,"[(1, 0, 1), (2, 0, 2, 12), 'c']",25.726407232588432
853,"[(2, 0, 0), (0, 1, 2, 12), 'ct']",25.803898727890832
854,"[(2, 0, 0), (1, 1, 2, 12), 'ct']",25.803898727890832
855,"[(2, 0, 0), (2, 1, 0, 12), 'ct']",25.803898727890903
856,"[(2, 0, 0), (2, 1, 1, 12), 'ct']",25.803898727890903
857,"[(2, 0, 0), (2, 1, 2, 12), 'ct']",25.803898727890903
858,"[(0, 0, 1), (1, 1, 0, 12), 'ct']",25.98875236555457
859,"[(2, 0, 0), (1, 1, 0, 12), 'ct']",26.052960113878044
860,"[(1, 0, 1), (1, 1, 0, 12), 'ct']",26.172427438949605
861,"[(2, 1, 2), (2, 1, 0, 12), 't']",27.688257887292288
862,"[(2, 1, 2), (2, 1, 1, 12), 't']",27.688257887292288
863,"[(2, 1, 2), (0, 1, 2, 12), 't']",27.737640938220057
864,"[(2, 1, 2), (1, 1, 2, 12), 't']",27.737640938220057
865,"[(2, 1, 2), (2, 1, 2, 12), 't']",27.737640938220057
866,"[(2, 1, 2), (0, 1, 0, 12), 'ct']",28.318265731173778
867,"[(2, 1, 0), (2, 0, 0, 12), 't']",28.82442526617653
868,"[(1, 0, 1), (0, 1, 1, 12), 'ct']",28.956319632205073
869,"[(1, 0, 1), (1, 1, 1, 12), 'ct']",29.424302762193815
870,"[(1, 1, 2), (0, 0, 2, 12), 't']",29.82271919509977
871,"[(2, 1, 1), (0, 0, 2, 12), 't']",29.827268559564725
872,"[(1, 1, 2), (2, 0, 2, 12), 'ct']",30.799855009836694
873,"[(0, 0, 1), (0, 1, 1, 12), 'ct']",31.40503273391761
874,"[(0, 0, 1), (1, 1, 1, 12), 'ct']",31.640948227299262
875,"[(2, 1, 2), (1, 0, 2, 12), 'ct']",31.862954340369242
876,"[(2, 1, 1), (0, 0, 2, 12), 'ct']",32.54673436675265
877,"[(2, 1, 0), (0, 1, 1, 12), 't']",33.05525819590205
878,"[(1, 1, 2), (2, 0, 2, 12), 't']",34.15164313245295
879,"[(0, 0, 1), (0, 1, 2, 12), 'ct']",35.578494959834764
880,"[(0, 0, 1), (1, 1, 2, 12), 'ct']",35.578494959834764
881,"[(0, 0, 1), (2, 1, 2, 12), 'ct']",35.578494959834764
882,"[(0, 0, 1), (2, 1, 0, 12), 'ct']",36.246946623054306
883,"[(0, 0, 1), (2, 1, 1, 12), 'ct']",36.246946623054306
884,"[(2, 1, 1), (0, 0, 2, 12), 'c']",36.35674456101344
885,"[(1, 0, 1), (2, 1, 0, 12), 'ct']",39.41373987941538
886,"[(1, 0, 1), (2, 1, 1, 12), 'ct']",39.41373987941538
887,"[(2, 1, 2), (0, 1, 1, 12), 't']",39.437023951360075
888,"[(2, 1, 2), (1, 1, 0, 12), 't']",39.66476376506667
889,"[(1, 0, 1), (0, 1, 2, 12), 'ct']",40.3105460366225
890,"[(1, 0, 1), (1, 1, 2, 12), 'ct']",40.3105460366225
891,"[(1, 0, 1), (2, 1, 2, 12), 'ct']",40.3105460366225
892,"[(2, 0, 1), (0, 1, 2, 12), 'ct']",41.57680429261071
893,"[(2, 0, 1), (1, 1, 2, 12), 'ct']",41.57680429261071
894,"[(2, 0, 1), (2, 1, 0, 12), 'ct']",41.57680429261071
895,"[(2, 0, 1), (2, 1, 1, 12), 'ct']",41.57680429261071
896,"[(2, 0, 1), (2, 1, 2, 12), 'ct']",41.57680429261071
897,"[(2, 0, 2), (0, 1, 1, 12), 'ct']",41.79264140575276
898,"[(2, 0, 2), (1, 1, 1, 12), 'ct']",42.30499124544639
899,"[(2, 1, 1), (1, 0, 2, 12), 'ct']",43.01133894480329
900,"[(2, 1, 1), (1, 0, 2, 12), 't']",43.01694918368036
901,"[(2, 1, 0), (0, 1, 1, 12), 'ct']",43.50033934581919
902,"[(2, 1, 2), (2, 1, 0, 12), 'ct']",45.47395928802559
903,"[(2, 1, 2), (2, 1, 1, 12), 'ct']",45.47395928802559
904,"[(2, 1, 2), (0, 1, 2, 12), 'ct']",46.884004251407966
905,"[(2, 1, 2), (1, 1, 2, 12), 'ct']",46.884004251407966
906,"[(2, 1, 2), (2, 1, 2, 12), 'ct']",46.884004251407966
907,"[(2, 1, 1), (1, 0, 2, 12), 'c']",47.42915980197128
908,"[(2, 0, 1), (1, 1, 0, 12), 'ct']",47.934992137030434
909,"[(2, 0, 2), (0, 1, 0, 12), 'ct']",48.18301239547331
910,"[(2, 0, 1), (1, 1, 1, 12), 'ct']",51.39476543270913
911,"[(2, 0, 1), (0, 1, 1, 12), 'ct']",51.4830455523054
912,"[(2, 1, 2), (2, 0, 2, 12), 'c']",54.037724852744425
913,"[(1, 1, 2), (2, 0, 2, 12), 'c']",55.65665547911918
914,"[(2, 0, 2), (1, 0, 2, 12), 'c']",55.76494322712713
915,"[(1, 0, 2), (2, 1, 0, 12), 'ct']",60.56070853420626
916,"[(1, 0, 2), (2, 1, 1, 12), 'ct']",60.56070853420626
917,"[(1, 0, 2), (0, 1, 2, 12), 'ct']",61.85966416084969
918,"[(1, 0, 2), (1, 1, 2, 12), 'ct']",61.85966416084969
919,"[(1, 0, 2), (2, 1, 2, 12), 'ct']",61.85966416084969
920,"[(2, 0, 2), (1, 1, 0, 12), 'ct']",63.86173769389832
921,"[(1, 0, 2), (1, 1, 0, 12), 'ct']",65.68783895723843
922,"[(1, 0, 2), (0, 1, 1, 12), 'ct']",66.43993978801274
923,"[(1, 0, 2), (1, 1, 1, 12), 'ct']",66.8378155371767
924,"[(1, 1, 2), (0, 1, 2, 12), 'ct']",79.57392147609426
925,"[(1, 1, 2), (1, 1, 2, 12), 'ct']",79.57392147609426
926,"[(1, 1, 2), (2, 1, 2, 12), 'ct']",79.57392147609426
927,"[(1, 1, 2), (2, 1, 0, 12), 'ct']",84.42536177079863
928,"[(1, 1, 2), (2, 1, 1, 12), 'ct']",84.42536177079863
929,"[(0, 1, 2), (0, 1, 2, 12), 'ct']",87.61508061235376
930,"[(0, 1, 2), (1, 1, 2, 12), 'ct']",87.61508061235376
931,"[(0, 1, 2), (2, 1, 2, 12), 'ct']",87.61508061235376
932,"[(0, 1, 2), (2, 1, 0, 12), 'ct']",103.19763184554955
933,"[(0, 1, 2), (2, 1, 1, 12), 'ct']",103.19763184554955
934,"[(2, 0, 2), (2, 1, 0, 12), 'ct']",104.47448066803057
935,"[(2, 0, 2), (2, 1, 1, 12), 'ct']",104.47448066803057
936,"[(2, 0, 2), (0, 1, 2, 12), 'ct']",105.42410481963377
937,"[(2, 0, 2), (1, 1, 2, 12), 'ct']",105.42410481963377
938,"[(2, 0, 2), (2, 1, 2, 12), 'ct']",105.42410481963377
939,"[(1, 1, 2), (1, 1, 0, 12), 'ct']",161.29956113077552
940,"[(0, 1, 2), (1, 1, 0, 12), 'ct']",181.78519711563447
941,"[(1, 1, 2), (0, 1, 0, 12), 'ct']",198.0087778342956
942,"[(0, 1, 2), (1, 1, 1, 12), 'ct']",201.18126485090616
943,"[(0, 1, 2), (0, 1, 1, 12), 'ct']",201.21437766163973
944,"[(2, 1, 2), (0, 1, 0, 12), 't']",244.05733821611392
945,"[(1, 1, 2), (0, 1, 1, 12), 'ct']",319.93760317751907
946,"[(2, 1, 2), (1, 1, 1, 12), 'ct']",404.1131115735343
947,"[(2, 1, 2), (0, 1, 1, 12), 'ct']",404.14189082794104
948,"[(2, 1, 2), (1, 1, 0, 12), 'ct']",774.2161101214396
949,"[(0, 1, 0), (1, 1, 0, 12), 't']",5058.627101980108
950,"[(2, 1, 2), (1, 1, 1, 12), 't']",400776.2563593856
951,"[(1, 1, 2), (1, 1, 1, 12), 'ct']",66092878.4206478
952,"[(1, 1, 0), (2, 0, 2, 12), 'ct']",488633339.0728947
953,"[(1, 1, 1), (1, 1, 1, 12), 'c']",576797731.5600883
954,"[(2, 1, 0), (2, 0, 0, 12), 'ct']",1448224477.7959998
955,"[(2, 1, 0), (2, 0, 1, 12), 'c']",1836255087.539897
956,"[(2, 1, 0), (1, 1, 1, 12), 't']",3265233093.7332044
957,"[(2, 1, 1), (1, 1, 1, 12), 't']",15403644296.786268
958,"[(2, 1, 1), (1, 1, 0, 12), 't']",17898604833.48484
959,"[(1, 0, 0), (1, 1, 1, 12), 'ct']",37288959930.921135
960,"[(2, 0, 1), (1, 1, 0, 12), 'c']",74040361809.17258
961,"[(2, 0, 2), (1, 1, 1, 12), 'c']",552833015722.2074
962,"[(2, 0, 0), (1, 1, 1, 12), 'ct']",3051248715923753.0
963,"[(0, 1, 1), (1, 1, 0, 12), 'c']",1.6990428327043043e+17
964,"[(2, 0, 2), (1, 1, 0, 12), 'c']",1.2204365747220586e+19
965,"[(1, 1, 2), (2, 0, 1, 12), 't']",1.0973356923719433e+20
966,"[(1, 1, 2), (1, 1, 0, 12), 't']",2.323144409860438e+22
967,"[(1, 1, 0), (2, 0, 0, 12), 'ct']",1.2676302626682289e+25
968,"[(2, 1, 0), (2, 0, 0, 12), 'c']",1.5553316716063145e+25
969,"[(2, 0, 0), (1, 1, 0, 12), 't']",3.1369432939094854e+29
970,"[(1, 1, 1), (2, 0, 0, 12), 'ct']",1.2767889599076765e+34
971,"[(2, 0, 1), (1, 1, 0, 12), 't']",3.614261898183721e+42
